Time,"Temp:Acpitz,0","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7
2026-02-27_18:25:11,14.0,90.0,88.0,90.0,91.0,83.0,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3193.0,3193.0,3193.0,99.8,99.5,100.0,99.5,100.0,99.5,100.0,99.5,99.5
2026-02-27_18:25:13,14.0,93.0,88.0,92.0,93.0,84.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3193.0,3192.9,97.6,98.0,97.5,97.5,98.0,97.5,97.5,98.0,97.5
2026-02-27_18:25:15,14.0,92.0,88.0,91.0,92.0,84.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3192.9,3193.0,3193.0,97.3,97.5,97.5,97.5,97.5,97.5,97.5,97.0,97.5
2026-02-27_18:25:17,14.0,92.0,87.0,90.0,91.0,85.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,97.5,97.5,97.0,97.5,97.5,97.5,97.0,97.5,97.0
2026-02-27_18:25:19,14.0,92.0,88.0,92.0,91.0,84.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3193.0,3192.9,97.3,97.5,97.5,97.0,97.5,97.5,97.5,97.0,97.5
2026-02-27_18:25:21,14.0,91.0,86.0,91.0,90.0,84.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,99.8,100.0,99.5,100.0,100.0,99.5,99.5,100.0,99.5
2026-02-27_18:25:23,14.0,91.0,87.0,91.0,91.0,85.0,3192.9,3192.9,3192.9,3193.0,3192.9,3193.0,3192.9,3193.0,3192.9,97.7,97.5,97.5,97.5,98.0,98.0,97.5,97.5,97.5
2026-02-27_18:25:25,14.0,92.0,88.0,91.0,92.0,84.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,3193.0,3192.9,97.4,97.5,97.5,97.0,97.5,97.5,97.5,97.5,97.5
2026-02-27_18:25:27,14.0,92.0,87.0,91.0,91.0,83.0,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3192.9,97.4,98.0,97.0,97.5,97.5,97.5,97.0,97.0,97.5
2026-02-27_18:25:29,14.0,90.0,87.0,91.0,90.0,84.0,3193.0,3193.0,3193.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,97.4,97.5,97.5,97.0,97.5,97.0,97.5,97.5,97.0
2026-02-27_18:25:31,14.0,91.0,88.0,91.0,90.0,85.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3193.0,3192.9,97.3,97.5,97.0,97.5,97.5,97.5,97.5,97.5,97.5
2026-02-27_18:25:33,14.0,90.0,86.0,90.0,90.0,83.0,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,99.4,99.5,99.5,99.5,99.5,99.5,99.0,99.0,99.0
2026-02-27_18:25:35,14.0,92.0,87.0,91.0,92.0,85.0,3193.0,3193.0,3192.9,3193.0,3192.9,3193.0,3192.9,3193.0,3192.9,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
2026-02-27_18:25:37,14.0,91.0,88.0,92.0,91.0,84.0,3192.9,3193.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:25:39,14.0,91.0,88.0,91.0,91.0,84.0,3192.9,3193.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:25:41,14.0,90.0,87.0,90.0,90.0,83.0,3192.9,3193.0,3193.0,3193.0,3193.0,3193.0,3193.0,3192.9,3192.9,97.5,97.5,97.5,97.0,97.5,97.5,97.5,98.0,97.5
2026-02-27_18:25:43,14.0,90.0,87.0,91.0,91.0,84.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:25:45,14.0,91.0,86.0,91.0,91.0,82.0,3192.9,3192.9,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:25:47,14.0,91.0,87.0,90.0,90.0,82.0,3192.9,3192.9,3193.0,3192.9,3193.0,3192.9,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:25:49,14.0,91.0,86.0,91.0,91.0,82.0,3192.9,3192.9,3193.0,3193.0,3193.0,3193.0,3193.0,3193.0,3193.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:25:51,14.0,91.0,87.0,91.0,91.0,83.0,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:25:53,14.0,91.0,87.0,91.0,90.0,83.0,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:25:55,14.0,91.0,86.0,91.0,91.0,83.0,3192.9,3193.0,3192.9,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:25:57,14.0,91.0,87.0,91.0,91.0,83.0,3192.9,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:25:59,14.0,91.0,87.0,90.0,90.0,83.0,3192.9,3193.0,3192.9,3193.0,3192.9,3193.0,3193.0,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:01,14.0,91.0,86.0,90.0,91.0,82.0,3192.9,3192.9,3193.0,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:03,14.0,90.0,86.0,90.0,89.0,83.0,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:05,14.0,91.0,86.0,89.0,91.0,82.0,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:07,14.0,91.0,86.0,90.0,90.0,84.0,3192.9,3193.0,3192.9,3193.0,3192.9,3193.0,3193.0,3192.9,3193.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:09,14.0,91.0,86.0,90.0,91.0,83.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:11,14.0,91.0,86.0,90.0,91.0,82.0,3192.9,3193.0,3193.0,3192.9,3193.0,3193.0,3193.0,3192.9,3193.0,97.4,97.5,97.0,97.5,97.5,97.5,97.0,97.5,97.0
2026-02-27_18:26:13,14.0,91.0,86.0,90.0,91.0,83.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:15,14.0,90.0,86.0,90.0,90.0,82.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:17,14.0,90.0,86.0,90.0,90.0,83.0,3192.9,3192.9,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:19,14.0,87.0,83.0,87.0,88.0,80.0,3192.9,3193.0,3192.9,3193.0,3192.9,3193.0,3193.0,3192.9,3192.9,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5
2026-02-27_18:26:21,14.0,90.0,86.0,89.0,90.0,83.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,98.8,99.0,99.0,99.0,98.5,98.5,99.0,99.0,99.0
2026-02-27_18:26:23,14.0,90.0,87.0,90.0,89.0,82.0,3192.9,3193.0,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,3193.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:25,14.0,90.0,86.0,90.0,90.0,82.0,3192.9,3193.0,3192.9,3193.0,3192.9,3193.0,3192.9,3193.0,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:27,14.0,90.0,87.0,90.0,90.0,83.0,3193.0,3192.9,3192.9,3192.9,3192.9,3193.0,3192.9,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:29,14.0,91.0,86.0,91.0,90.0,82.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3193.0,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:31,14.0,91.0,87.0,91.0,89.0,83.0,3192.9,3193.0,3193.0,3193.0,3192.9,3192.9,3192.9,3193.0,3193.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2026-02-27_18:26:33,14.0,91.0,86.0,90.0,90.0,82.0,3192.9,3193.0,3193.0,3192.9,3192.9,3193.0,3193.0,3192.9,3192.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
